"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","1989-05-08","1","Surface Water","0.8","0.19","1.9","62","4.5","13000","13000","0.046","0.011","0.03","8.2","0.9","32.3","0.48","1.3","1","22.7","0.25","0.66","0.72","0.04","9.5","0.01","1"
"Eastern Buffer","EM1","1989-05-08","1","Middle Water","0.7","0.2","2","63","4.5","8900","9100","0.041","0.011","0.024","8.2","1","32.3","0.44","1.3","5.5","22.7","0.25","0.58","0.63","0.05","13","0.011","2"
"Eastern Buffer","EM1","1989-05-08","1","Bottom Water","0.8","0.21","1.7","63","4.5","8300","8600","0.041","0.011","0.03","8.2","0.4","32.3","0.66","1.3","4.5","22.7","0.26","0.55","0.6","0.05","11.5","0.011","2"
"Eastern Buffer","EM1","1989-06-06","1","Surface Water","1","0.27","1.1","64","4.7","5700","5900","0.045","0.015","0.03","8.2","<0.2","32.9","0.91","1.8","2","23.2","0.33","0.56","0.62","0.05","7.2","0.015","<0.5"
"Eastern Buffer","EM1","1989-06-06","1","Middle Water","1","0.27","1.4","62","4.6","12000","12000","0.041","0.015","0.03","8.2","<0.2","32.9","0.91","1.8","3.5","23.1","0.33","0.58","0.64","0.05","8","0.015","<0.5"
"Eastern Buffer","EM1","1989-06-06","1","Bottom Water","1.1","0.26","1.1","66","4.8","600","600","0.04","0.014","0.03","8.2","0.7","33.3","0.9","1.8","8","22.9","0.31","0.61","0.66","0.05","6.8","0.015","1"
"Eastern Buffer","EM1","1989-07-10","1","Surface Water","1.8","0.009","11","102","6.8","1","1","0.012","0.004","<0.005","8.8","4.2","28.8","<0.05","2","0.5","26.8","0.03","0.31","0.33","0.03","4","0.002","<0.5"
"Eastern Buffer","EM1","1989-07-10","1","Middle Water","1.7","0.013","14","92","6.3","1","1","0.017","0.006","<0.005","8.8","4.1","30.4","0.05","2","4","25.6","0.04","0.28","0.3","0.03","4.4","0.003","2"
"Eastern Buffer","EM1","1989-07-10","1","Bottom Water","1.9","0.018","17","77","5.2","1","1","0.021","0.008","0.008","8.8","5.4","31.5","0.12","2","6.5","24.6","0.05","0.31","0.34","0.04","4.4","0.004","3"
"Eastern Buffer","EM1","1989-08-07","1","Surface Water","1.6","0.15","17","66","4.6","3300","3500","0.06","0.023","0.024","8.6","3.7","32.5","0.31","1.9","2","25","0.23","0.56","0.64","0.07","5","0.025","1"
"Eastern Buffer","EM1","1989-08-07","1","Middle Water","0.8","0.12","13","51","3.6","1800","2000","0.056","0.023","0.021","8.6","4.8","32.8","0.3","1.9","2","24.3","0.2","0.51","0.59","0.05","4.2","0.019","2"
"Eastern Buffer","EM1","1989-08-07","1","Bottom Water","0.6","0.14","3.2","54","3.9","14000","14000","0.057","0.022","0.03","8.6","1.8","33.8","0.77","1.9","6","22.8","0.22","0.44","0.52","0.06","8.5","0.017","2"
"Eastern Buffer","EM1","1989-09-08","1","Surface Water","1.8","0.046","1.5","101","6.6","N/A","N/A","0.038","0.006","0.012","8.8","2.8","30.3","0.68","1.8","3.5","28.7","0.09","0.23","0.27","0.08","2.1","0.012","0.5"
"Eastern Buffer","EM1","1989-09-08","1","Middle Water","2.4","0.053","1.5","100","6.6","N/A","N/A","0.032","0.004","0.009","8.8","2.5","30.3","0.29","1.8","2","28.5","0.09","0.24","0.28","0.02","2","0.014","<0.5"
"Eastern Buffer","EM1","1989-09-08","1","Bottom Water","1.7","0.069","1","84","5.6","N/A","N/A","0.04","0.009","0.012","8.6","5","30.4","0.38","1.8","4.5","28.1","0.12","0.31","0.36","<0.02","11","0.014","0.5"
"Eastern Buffer","EM1","1989-10-10","1","Surface Water","0.6","0.086","1.2","82","5.5","N/A","N/A","0.034","0.024","0.016","8.5","0.6","32.5","1","1.2","5","26.6","0.14","0.31","0.37","0.03","4.9","0.012","1"
"Eastern Buffer","EM1","1989-10-10","1","Middle Water","0.6","0.082","0.2","83","5.5","N/A","N/A","0.046","0.026","0.017","8.5","1.8","32.5","1.2","1.2","5.5","26.6","0.15","0.29","0.36","0.03","4.8","0.012","1"
"Eastern Buffer","EM1","1989-10-10","1","Bottom Water","0.6","0.082","0.4","83","5.4","N/A","N/A","0.035","0.024","0.017","8.5","1.6","32.5","1.1","1.2","9","26.5","0.14","0.33","0.39","0.03","6.3","0.012","2"
"Eastern Buffer","EM1","1989-11-06","1","Surface Water","1.4","0.29","3.1","62","4.3","360","380","0.056","0.016","0.043","8.3","0.8","32.2","0.42","2.3","2","24.9","0.36","0.75","0.82","0.06","2.6","0.022","1"
"Eastern Buffer","EM1","1989-11-06","1","Middle Water","1.1","0.26","3.2","80","5.6","320","340","0.051","0.015","0.04","8.3","0.5","32.6","0.36","2.3","2","24.9","0.33","0.64","0.71","0.05","2.8","0.02","1"
"Eastern Buffer","EM1","1989-11-06","1","Bottom Water","0.8","0.16","2.1","76","5.1","290","320","0.039","0.012","0.013","8.4","1.2","33.3","0.33","2.3","4.5","24.8","0.21","0.33","0.38","0.03","4.9","0.014","1"
"Eastern Buffer","EM1","1989-12-08","1","Surface Water","0.6","0.34","6.7","46","3.5","2000","2000","0.074","0.04","0.061","8.2","1.1","31.3","0.55","1","3","20.4","0.45","1.1","1.21","0.11","4","0.018","2.5"
"Eastern Buffer","EM1","1989-12-08","1","Middle Water","0.7","0.35","9.3","46","3.4","2100","2100","0.087","0.042","0.052","8.2","0.9","31.4","0.63","1","3.5","20.4","0.48","0.99","1.12","0.1","3.6","0.018","2.5"
"Eastern Buffer","EM1","1989-12-08","1","Bottom Water","2.1","0.32","7.2","45","3.3","1400","1400","0.076","0.04","0.057","8.2","1.2","31.4","0.61","1","0.5","20.3","0.44","1.2","1.32","0.1","4.3","0.017","0.5"
"Eastern Buffer","EM1","1990-01-05","1","Surface Water","1.1","0.13","7","72","6.2","1100","1100","0.069","0.019","0.036","8.2","<0.2","31.5","0.9","2.5","2.5","17.9","0.22","0.57","0.66","0.05","4.5","0.005","0.5"
"Eastern Buffer","EM1","1990-01-05","1","Middle Water","0.9","0.13","1.4","71","6.1","1300","1300","0.067","0.018","0.026","8.2","<0.2","31.6","0.94","2.5","3.5","17.9","0.22","0.55","0.64","0.05","4.2","0.005","0.5"
"Eastern Buffer","EM1","1990-01-05","1","Bottom Water","1","0.13","0.6","69","5.9","680","700","0.066","0.018","0.026","8.2","0.5","31.6","0.93","2.5","4","17.9","0.21","0.6","0.68","0.05","3.8","0.005","1"
"Eastern Buffer","EM1","1990-02-05","1","Surface Water","5","0.49","4.9","70","6.3","N/A","N/A","0.097","0.018","0.094","8.4","<0.2","30.4","1.3","1","2","15.8","0.61","1.4","1.52","0.24","4","0.026","1"
"Eastern Buffer","EM1","1990-02-05","1","Middle Water","0.9","0.098","2.8","65","5.9","N/A","N/A","0.093","0.016","0.028","8.4","<0.2","30.8","1.1","1","2","15.7","0.21","0.52","0.63","0.06","2.2","0.005","1"
"Eastern Buffer","EM1","1990-02-05","1","Bottom Water","0.2","0.077","<0.2","71","6.5","N/A","N/A","0.087","0.016","0.021","8.5","5.8","31.2","1","1","1","15.5","0.18","0.45","0.55","0.04","2.3","0.005","<0.5"
"Eastern Buffer","EM1","1990-03-05","1","Surface Water","0.8","0.17","<0.2","78","7","690","730","0.089","0.013","0.033","8.5","0.7","30.9","1.3","2.6","1","16","0.27","0.6","0.7","0.05","2.4","0.012","1"
"Eastern Buffer","EM1","1990-03-05","1","Middle Water","0.8","0.12","0.3","71","6.4","1100","1100","0.058","0.012","0.028","8.6","0.3","31.3","1.2","2.6","2.5","15.9","0.19","0.48","0.55","0.05","2.4","0.009","1"
"Eastern Buffer","EM1","1990-03-05","1","Bottom Water","1.1","0.14","<0.2","70","6.3","730","760","0.079","0.022","0.032","8.6","0.6","31.4","1.4","2.6","3","15.8","0.24","0.46","0.56","0.07","2.8","0.012","1.5"
"Eastern Buffer","EM1","1990-04-02","1","Surface Water","1","0.38","0.8","59","5","17000","17000","0.011","0.01","0.076","8.2","0.7","31.8","0.66","2.5","2","18.6","0.4","1.1","1.12","0.14","3.1","0.015","1.5"
"Eastern Buffer","EM1","1990-04-02","1","Middle Water","1.3","0.13","1.1","66","5.6","2900","3100","0.051","0.006","0.016","8.2","0.8","32","0.51","2.5","1.5","18.1","0.19","0.84","0.9","0.05","3.6","0.005","1"
"Eastern Buffer","EM1","1990-04-02","1","Bottom Water","1","0.089","0.8","63","5.6","1000","1000","0.059","0.004","0.01","8.2","2","31.8","0.45","2.5","27","17.1","0.15","0.75","0.81","0.03","3.7","0.003","4"
"Eastern Buffer","EM1","1990-05-07","1","Surface Water","1.5","0.092","12","83","6.5","3500","4200","0.13","0.017","0.013","8.6","4.5","32.2","0.05","1.6","6.5","21.7","0.24","0.82","0.97","0.07","3.5","0.012","1"
"Eastern Buffer","EM1","1990-05-07","1","Middle Water","1.3","0.078","14","80","6.3","2900","3400","0.035","0.015","0.009","8.7","6.9","32.3","0.07","1.6","20","21.6","0.13","0.91","0.96","0.08","4.4","0.011","3"
"Eastern Buffer","EM1","1990-05-07","1","Bottom Water","1.2","0.067","10","75","5.9","900","900","0.14","0.019","0.005","8.7","6.3","32.3","0.06","1.6","9.5","21.6","0.23","0.82","0.98","0.06","4.5","0.009","1.5"
"Eastern Buffer","EM1","1990-06-04","1","Surface Water","0.9","0.33","2.1","60","4.4","4000","4900","0.056","0.01","0.047","8.2","1.2","32.2","0.71","2","4","25","0.4","1.1","1.17","0.06","4.5","0.02","1.5"
"Eastern Buffer","EM1","1990-06-04","1","Middle Water","0.8","0.26","0.8","61","4.5","5100","6200","0.055","0.007","0.034","8.2","1.1","32.3","0.63","2","8.5","24.8","0.32","1","1.06","0.06","14","0.019","1.5"
"Eastern Buffer","EM1","1990-06-04","1","Bottom Water","0.6","0.24","0.3","67","4.9","6000","6900","0.042","0.007","0.035","8.3","1.6","32.5","0.61","2","9.5","24.8","0.29","0.67","0.72","0.05","17","0.019","2"
"Eastern Buffer","EM1","1990-07-06","1","Surface Water","2.3","0.064","18","86","6.2","N/A","N/A","0.16","0.025","0.006","8.4","4.7","28.8","1.1","1.4","6","25.2","0.25","0.58","0.77","0.11","4.5","0.007","1.5"
"Eastern Buffer","EM1","1990-07-06","1","Middle Water","1.6","0.12","1.3","53","4","N/A","N/A","0.087","0.026","0.006","8.4","1.3","32.3","1.1","1.4","7.5","23.2","0.23","0.53","0.64","0.06","N/A","0.011","1.5"
"Eastern Buffer","EM1","1990-07-06","1","Bottom Water","2.2","0.091","8","59","4.6","N/A","N/A","0.11","0.026","0.006","8.4","4.7","33.7","1.2","1.4","6","22.6","0.23","0.63","0.77","0.09","5.2","0.008","1.5"
"Eastern Buffer","EM1","1990-08-06","1","Surface Water","2.3","0.16","6.7","80","5.5","1700","2200","0.059","0.015","0.013","8.4","2.7","29.7","0.48","1.6","1.5","27.5","0.23","0.57","0.64","0.08","2.3","0.019","<0.5"
"Eastern Buffer","EM1","1990-08-06","1","Middle Water","1","0.053","<0.2","60","4.2","3100","3600","0.06","0.035","0.013","8.4","4.5","32","0.83","1.6","8","26.4","0.15","0.36","0.46","0.08","7","0.006","0.5"
"Eastern Buffer","EM1","1990-08-06","1","Bottom Water","0.8","0.021","<0.2","64","4.5","1800","2000","0.03","0.036","0.003","8.4","3.1","33.3","0.81","1.6","7","25.9","0.09","0.44","0.51","0.04","6.7","0.002","1"
"Eastern Buffer","EM1","1990-09-07","1","Surface Water","1.8","<0.005","12","97","6.6","200","200","0.012","<0.002","<0.002","8.5","12","32.3","<0.05","1.6","2.5","28","0.02","0.59","0.6","0.06","4.3","0.001","0.5"
"Eastern Buffer","EM1","1990-09-07","1","Middle Water","1.3","0.049","7.5","80","5.5","1500","2000","0.053","0.022","0.022","8.4","8.6","32.6","<0.05","1.6","3.5","27.7","0.12","0.58","0.66","0.07","5.3","0.006","1"
"Eastern Buffer","EM1","1990-09-07","1","Bottom Water","0.9","0.023","0.8","69","4.8","1500","1700","0.038","0.028","0.028","8.4","4.6","32.9","0.22","1.6","6","27.3","0.09","0.53","0.6","0.06","8.6","0.002","1.5"
"Eastern Buffer","EM1","1990-10-08","1","Surface Water","0.4","0.053","1.6","53","3.6","700","800","0.027","0.009","0.02","8.2","<0.2","31.3","0.65","1.8","5.5","28","0.09","1.1","1.14","0.05","5","0.004","1.5"
"Eastern Buffer","EM1","1990-10-08","1","Middle Water","0.2","0.053","0.8","67","4.6","1500","2200","0.023","0.009","0.018","8.2","<0.2","31.8","0.64","1.8","6","27.8","0.09","0.7","0.73","0.06","8","0.004","1.5"
"Eastern Buffer","EM1","1990-10-08","1","Bottom Water","0.5","0.038","0.5","75","5.1","500","600","0.026","0.008","0.014","8.2","0.2","32","0.59","1.8","8","27.8","0.07","0.56","0.59","0.08","11","0.003","1.5"
"Eastern Buffer","EM1","1990-11-05","1","Surface Water","0.7","0.012","6.9","103","7.5","2700","3100","0.013","0.01","<0.002","8.3","0.7","32.1","0.38","2.5","1.5","24.9","0.04","0.63","0.65","0.05","3.7","0.001","0.5"
"Eastern Buffer","EM1","1990-11-05","1","Middle Water","0.5","0.069","7.7","98","7.1","2600","2800","0.015","0.01","0.011","8.3","0.7","32.1","0.29","2.5","1","24.9","0.09","0.67","0.7","0.04","5.2","0.006","1"
"Eastern Buffer","EM1","1990-11-05","1","Bottom Water","0.6","0.052","6.1","100","7.3","120","130","0.006","0.007","0.012","8.3","1.3","32.3","0.38","2.5","3","24.8","0.07","0.65","0.66","0.04","5.3","0.004","1"
"Eastern Buffer","EM1","1990-12-06","1","Surface Water","0.7","0.17","0.8","80","6.1","710","750","0.02","0.017","0.034","8.1","3.5","32.6","0.69","2.4","11","19.1","0.21","0.41","0.45","0.07","3.2","0.006","4"
"Eastern Buffer","EM1","1990-12-06","1","Middle Water","1","0.16","1.3","83","6.4","770","920","0.017","0.016","0.034","8.1","1.5","32.5","0.69","2.4","13","19","0.19","0.37","0.4","0.07","3.7","0.005","8"
"Eastern Buffer","EM1","1990-12-06","1","Bottom Water","1","0.15","0.8","84","6.4","520","520","0.016","0.015","0.03","8.1","2.9","32.6","0.64","2.4","5","19","0.18","0.53","0.56","0.1","3.5","0.005","1.5"
"Eastern Buffer","EM1","1991-01-07","1","Surface Water","0.7","0.086","0.5","100","7.8","1200","1500","0.024","0.014","0.021","8.2","<0.2","32.5","0.95","2.4","2","17.6","0.12","0.21","0.25","0.06","5.2","0.003","1.5"
"Eastern Buffer","EM1","1991-01-07","1","Middle Water","0.6","0.088","0.3","97","7.6","700","810","0.023","0.015","0.021","8.2","<0.2","32.5","0.9","2.4","3","17.6","0.13","0.23","0.27","0.06","6.3","0.004","2.5"
"Eastern Buffer","EM1","1991-01-07","1","Bottom Water","0.6","0.092","<0.2","145","11.3","900","900","0.029","0.014","0.021","8.2","0.9","32.5","0.9","2.4","11","17.2","0.14","0.23","0.27","0.06","5.2","0.003","<0.5"
"Eastern Buffer","EM1","1991-02-08","1","Surface Water","1.4","0.25","1.1","85","7.4","90","90","0.081","0.018","0.053","8.1","<0.2","31.9","1.2","3.2","2.5","17.5","0.35","0.8","0.9","0.07","2","0.008","1.5"
"Eastern Buffer","EM1","1991-02-08","1","Middle Water","1.1","0.2","0.5","87","7.6","50","50","0.17","0.016","0.03","8.1","<0.2","32.1","1.1","3.2","2","17.2","0.39","0.48","0.67","0.04","2","0.006","1.5"
"Eastern Buffer","EM1","1991-02-08","1","Bottom Water","0.6","0.2","0.5","88","7.7","10","10","0.07","0.017","0.026","8.2","<0.2","32","1.1","3.2","2.5","17.2","0.29","0.44","0.53","0.05","1.9","0.008","2"
"Eastern Buffer","EM1","1991-03-05","1","Surface Water","0.5","0.17","0.5","91","7.3","110","140","0.069","0.031","0.051","8","<0.2","31.7","0.79","3.5","5","16","0.27","1.2","1.3","0.06","3.1","0.004","4.5"
"Eastern Buffer","EM1","1991-03-05","1","Middle Water","0.8","0.14","0.3","95","7.7","2000","2700","0.067","0.013","0.041","8","<0.2","31.9","0.74","3.5","2","15.9","0.22","1.4","1.48","0.06","2.6","0.003","1.5"
"Eastern Buffer","EM1","1991-03-05","1","Bottom Water","0.6","0.11","0.3","119","9.7","2100","2500","0.055","0.011","0.03","8.1","0.7","32.2","0.71","3.5","9.5","15.7","0.18","1.1","1.17","0.05","4.3","0.003","9"
"Eastern Buffer","EM1","1991-04-09","1","Surface Water","1.1","0.17","3.5","79","6.4","4800","6300","0.035","0.007","0.044","8","0.8","33.1","0.64","3.2","1","19.8","0.21","0.49","0.53","0.07","1.5","0.005","0.5"
"Eastern Buffer","EM1","1991-04-09","1","Middle Water","0.7","0.13","1.9","79","6.5","2200","3600","0.028","0.005","0.029","8","1.1","33.1","0.6","3.2","1","19.7","0.16","0.41","0.44","0.06","1.1","0.004","0.5"
"Eastern Buffer","EM1","1991-04-09","1","Bottom Water","0.5","0.1","1.3","80","6.6","1200","1800","0.025","0.005","0.026","8","0.7","33.2","0.63","3.2","1.5","19.6","0.13","0.56","0.59","0.07","3.5","0.003","<0.5"
"Eastern Buffer","EM1","1991-05-06","1","Surface Water","0.7","0.084","0.3","83","6.4","100","130","0.012","0.003","0.023","8","1.5","33.5","0.4","2.4","3","22.7","0.1","0.46","0.48","0.04","4.5","0.003","0.5"
"Eastern Buffer","EM1","1991-05-06","1","Middle Water","0.5","0.122","0.5","76","5.8","1000","1100","0.015","0.004","0.022","8","0.8","33.4","0.41","2.4","2","22.3","0.14","0.44","0.46","0.05","4.3","0.004","1"
"Eastern Buffer","EM1","1991-05-06","1","Bottom Water","0.4","0.12","<0.2","76","5.9","1500","1800","0.018","0.004","0.018","8","1.9","33.4","0.42","2.4","5.5","22.2","0.14","0.58","0.6","0.05","5","0.004","1.5"
"Eastern Buffer","EM1","1991-06-03","1","Surface Water","2.2","0.195","1.9","93","6.3","1800","1800","0.024","0.005","0.037","8.2","6","31.9","0.16","3","2","25.6","0.22","0.56","0.59","0.07","1.3","0.014","1"
"Eastern Buffer","EM1","1991-06-03","1","Middle Water","1","0.123","<0.2","71","5.1","1200","2200","0.015","0.006","0.023","8.2","2.6","33.2","0.34","3","8.5","23.1","0.14","0.51","0.53","0.06","1.8","0.007","4"
"Eastern Buffer","EM1","1991-06-03","1","Bottom Water","0.8","0.09","0.3","68","5","1000","1300","0.054","0.015","0.02","8.1","1.8","33.9","0.84","3","6.5","22.1","0.16","0.5","0.57","0.13","4.3","0.004","1.5"
"Eastern Buffer","EM1","1991-07-05","1","Surface Water","1.1","0.16","1.1","94","6.5","2000","2800","0.268","0.045","0.031","8.2","5.7","27","0.49","1.8","3","25.1","0.47","0.33","0.64","0.11","2.9","0.012","1"
"Eastern Buffer","EM1","1991-07-05","1","Middle Water","0.7","0.144","<0.2","62","4.5","1300","1400","0.158","0.051","0.026","8.2","2.4","32.3","0.47","1.8","3","21.9","0.35","0.25","0.46","0.13","2.6","0.007","1"
"Eastern Buffer","EM1","1991-07-05","1","Bottom Water","0.4","0.069","0.3","66","4.9","1100","1200","0.109","0.019","0.02","8.1","1.6","34.1","0.79","1.8","5.5","20.6","0.2","0.25","0.38","0.11","6.1","0.003","1"
"Eastern Buffer","EM1","1991-08-05","1","Surface Water","3","0.142","4.5","109","7.7","1800","2500","0.092","0.028","0.023","8.4","8.5","29","0.15","1.6","3","24.2","0.26","0.4","0.52","0.04","3.3","0.013","1.5"
"Eastern Buffer","EM1","1991-08-05","1","Middle Water","1.6","0.166","2.8","56","4.2","2400","3200","0.093","0.028","0.021","8.3","7.6","31.5","0.15","1.6","4","21.7","0.29","0.75","0.87","0.06","3","0.011","1.5"
"Eastern Buffer","EM1","1991-08-05","1","Bottom Water","2.9","0.254","7.2","47","3.6","3500","4600","0.152","0.03","0.03","8.4","12","33.5","0.31","1.6","5","19.7","0.44","0.3","0.48","0.38","4","0.017","1"
"Eastern Buffer","EM1","1991-09-10","1","Surface Water","0.2","0.235","0.8","51","3.5","6800","6800","0.141","0.165","0.058","8.1","0.3","31.6","1.2","2","6.5","24.6","0.54","0.39","0.7","0.19","4.8","0.012","1"
"Eastern Buffer","EM1","1991-09-10","1","Middle Water","0.3","0.189","0.8","51","3.6","6800","6800","0.131","0.125","0.047","8.1","<0.2","32","1.1","2","10","24.2","0.45","0.43","0.69","0.23","9","0.009","1.5"
"Eastern Buffer","EM1","1991-09-10","1","Bottom Water","0.2","0.077","0.5","54","3.8","1600","1900","0.169","0.146","0.044","8.1","<0.2","32.1","1.1","2","10","24.2","0.39","0.24","0.56","0.21","6.9","0.004","1"
"Eastern Buffer","EM1","1991-10-07","1","Surface Water","0.6","0.351","<0.2","67","4.6","1900","2400","0.054","0.048","0.055","7.9","0.4","32.5","1.04","1.6","3.5","25.4","0.45","0.62","0.72","0.22","3.8","0.013","1"
"Eastern Buffer","EM1","1991-10-07","1","Middle Water","0.5","0.372","0.8","75","5.2","2400","2700","0.045","0.049","0.053","7.8","<0.2","32.7","0.98","1.6","2","25.2","0.47","0.83","0.92","0.24","3","0.011","1"
"Eastern Buffer","EM1","1991-10-07","1","Bottom Water","0.4","0.22","<0.2","78","5.4","510","560","0.032","0.036","0.036","7.9","0.7","32.8","0.91","1.6","9.5","25.2","0.29","0.53","0.6","0.2","6.5","0.008","1.5"
"Eastern Buffer","EM1","1991-11-04","1","Surface Water","0.7","0.453","3.2","63","4.7","6800","6800","0.08","0.025","0.063","7.9","2","32.5","1.4","1.2","8","23.9","0.56","0.72","0.83","0.29","2.4","0.013","1.5"
"Eastern Buffer","EM1","1991-11-04","1","Middle Water","0.5","0.45","2.7","55","4.1","6800","6800","0.075","0.025","0.064","7.9","1.8","32.7","1.4","1.2","9","23.8","0.55","0.81","0.91","0.39","7.9","0.016","1.5"
"Eastern Buffer","EM1","1991-11-04","1","Bottom Water","0.3","0.364","2.1","55","4.1","2500","2700","0.075","0.024","0.055","8","2","32.7","1.4","1.2","14","23.8","0.46","0.68","0.78","0.21","3.4","0.013","2"
"Eastern Buffer","EM1","1991-12-03","1","Surface Water","0.7","0.235","0.2","100","8","4400","4700","0.112","0.027","0.047","8","0.3","31.2","1.5","1.4","4.5","21","0.37","0.68","0.82","0.44","3.2","0.008","1"
"Eastern Buffer","EM1","1991-12-03","1","Middle Water","0.9","0.201","<0.2","81","6.5","500","600","0.116","0.026","0.043","8","0.5","31.5","2.6","1.4","4","20.8","0.34","0.38","0.52","0.09","3","0.007","1"
"Eastern Buffer","EM1","1991-12-03","1","Bottom Water","1","0.164","0.2","79","6.3","1200","1200","0.113","0.026","0.038","8.1","0.5","31.5","1.4","1.4","8","20.7","0.3","0.35","0.49","0.1","6.5","0.006","1.5"
"Eastern Buffer","EM1","1992-01-03","1","Surface Water","0.9","0.187","<0.2","127","11.2","690","750","0.078","0.036","0.032","8.9","0.9","35.6","0.76","1.8","3.5","16.6","0.3","0.38","0.49","0.14","3.5","0.028","0.5"
"Eastern Buffer","EM1","1992-01-03","1","Middle Water","0.8","0.177","0.3","129","11.4","1200","1800","0.071","0.023","0.025","8.9","1.2","34.5","0.73","1.8","3","16.5","0.27","0.4","0.49","0.18","4.4","0.026","0.5"
"Eastern Buffer","EM1","1992-01-03","1","Bottom Water","0.8","0.138","0.3","117","10.3","850","1200","0.066","0.021","0.021","8.9","0.5","34.7","0.68","1.8","3.5","16.5","0.23","0.26","0.35","0.15","3.8","0.021","0.5"
